Algorithm;TreeLength;Problem;testR2;trainingR2;time;Evaluations;Generations;Fold;Rows;Columns;ModelLength;ModelDepth;Threshold
GAprun;30;635_fri_c0_250_10.tsv;0,969039826088712;0,960352245513007;01:16:12.2280000;67266;100;9;250;11;33;11;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,92611395952206;0,926902248017622;02:27:53.4420000;67266;100;0;500;51;34;10;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,924913445451004;0,922137540808407;02:27:53.4420000;67266;100;1;500;51;34;13;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,951406317990159;0,964778468224656;02:27:53.4420000;67266;100;2;500;51;33;11;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,97759157558336;0,980775217980364;02:27:53.4420000;67266;100;3;500;51;34;11;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,966402438959763;0,965980850848175;02:27:53.4420000;67266;100;4;500;51;34;11;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,971169378224401;0,967990268018864;02:27:53.4420000;67266;100;5;500;51;34;12;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,958510184003161;0,964148853298615;02:27:53.4420000;67266;100;6;500;51;34;12;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,935587500380294;0,9261196970201;02:27:53.4420000;67266;100;7;500;51;34;10;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,94337035816404;0,951022484076518;02:27:53.4420000;67266;100;8;500;51;34;12;0,001
GAprun;30;637_fri_c1_500_50.tsv;0,936605335876587;0,965314819528771;02:27:53.4420000;67266;100;9;500;51;34;9;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,950316088220261;0,969215181690936;02:24:27.3100000;67266;100;0;500;11;34;11;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,985743926433254;0,982855396910789;02:24:27.3100000;67266;100;1;500;11;34;12;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,966199594336126;0,951656075595983;02:24:27.3100000;67266;100;2;500;11;34;13;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,984514684268053;0,962927464424862;02:24:27.3100000;67266;100;3;500;11;31;10;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,972109817820855;0,957218082321962;02:24:27.3100000;67266;100;4;500;11;34;12;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,961571144130321;0,965603716042898;02:24:27.3100000;67266;100;5;500;11;34;13;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,957071623479297;0,966754568421133;02:24:27.3100000;67266;100;6;500;11;34;10;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,946330357558095;0,966928659675053;02:24:27.3100000;67266;100;7;500;11;34;10;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,858884251249963;0,872819883834385;02:24:27.3100000;67266;100;8;500;11;33;13;0,001
GAprun;30;641_fri_c1_500_10.tsv;0,984537612574345;0,982995782660553;02:24:27.3100000;67266;100;9;500;11;33;11;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,952593261638225;0,94436501920612;02:16:32.2330000;67266;100;0;500;26;33;12;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,916962392900985;0,920011338231498;02:16:32.2330000;67266;100;1;500;26;34;11;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,875542153525307;0,939829611825708;02:16:32.2330000;67266;100;2;500;26;34;11;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,932413681864795;0,897852883973031;02:16:32.2330000;67266;100;3;500;26;28;13;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,963652267705513;0,967090094003223;02:16:32.2330000;67266;100;4;500;26;34;11;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,886840483795846;0,874910576143413;02:16:32.2330000;67266;100;5;500;26;28;12;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,927421110564344;0,938118048844453;02:16:32.2330000;67266;100;6;500;26;34;13;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,928890670976146;0,899142806555237;02:16:32.2330000;67266;100;7;500;26;33;13;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,978056184899031;0,974835314329283;02:16:32.2330000;67266;100;8;500;26;34;11;0,001
GAprun;30;643_fri_c2_500_25.tsv;0,930836302553985;0,95801904087071;02:16:32.2330000;67266;100;9;500;26;34;11;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,94616003046309;0,949359389504643;01:19:13.8750000;67266;100;0;250;26;34;11;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,930202087694924;0,960268167130798;01:19:13.8750000;67266;100;1;250;26;34;12;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,961434487351729;0,975600194671411;01:19:13.8750000;67266;100;2;250;26;34;9;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,709109187754307;0,709039572321602;01:19:13.8750000;67266;100;3;250;26;25;13;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,958526205758602;0,956682159779882;01:19:13.8750000;67266;100;4;250;26;34;10;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,97486727510173;0,96836993828694;01:19:13.8750000;67266;100;5;250;26;34;11;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,984321499808526;0,970140078292477;01:19:13.8750000;67266;100;6;250;26;34;12;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,959797403278242;0,974950384902005;01:19:13.8750000;67266;100;7;250;26;34;11;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,954723698043359;0,962170433510339;01:19:13.8750000;67266;100;8;250;26;34;12;0,001
GAprun;30;644_fri_c4_250_25.tsv;0,912639950625651;0,956951741801098;01:19:13.8750000;67266;100;9;250;26;34;12;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,896161444195875;0,964381108611247;02:25:02.3700000;67266;100;0;500;51;34;11;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,961330996006063;0,944798717522707;02:25:02.3700000;67266;100;1;500;51;34;11;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,970467163551222;0,97533009237015;02:25:02.3700000;67266;100;2;500;51;34;10;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,9640012829629;0,976868997258711;02:25:02.3700000;67266;100;3;500;51;34;12;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,963956018087461;0,941831220464682;02:25:02.3700000;67266;100;4;500;51;34;12;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,943550909180459;0,926327039470515;02:25:02.3700000;67266;100;5;500;51;34;11;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,958403275276656;0,973601007671272;02:25:02.3700000;67266;100;6;500;51;34;11;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,96070904619014;0,961661387861515;02:25:02.3700000;67266;100;7;500;51;34;11;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,982564404282245;0,974439451256294;02:25:02.3700000;67266;100;8;500;51;33;11;0,001
GAprun;30;645_fri_c3_500_50.tsv;0,963161499151459;0,946014650197543;02:25:02.3700000;67266;100;9;500;51;35;11;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,901008138105093;0,925899618576406;02:35:34.4850000;67266;100;0;500;11;34;15;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,963009461083712;0,95242631193385;02:35:34.4850000;67266;100;1;500;11;34;15;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,948189723831541;0,964929658014952;02:35:34.4850000;67266;100;2;500;11;33;14;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,91313885934925;0,94135956026711;02:35:34.4850000;67266;100;3;500;11;34;10;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,964889705211047;0,961561516782166;02:35:34.4850000;67266;100;4;500;11;34;14;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,987948981091769;0,977900074338713;02:35:34.4850000;67266;100;5;500;11;33;13;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,924936268855975;0,92725801597363;02:35:34.4850000;67266;100;6;500;11;34;14;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,971471162189431;0,977504366365286;02:35:34.4850000;67266;100;7;500;11;34;10;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,940029434241917;0,912870206974165;02:35:34.4850000;67266;100;8;500;11;34;13;0,001
GAprun;30;646_fri_c3_500_10.tsv;0,916956080574443;0,924130042571152;02:35:34.4850000;67266;100;9;500;11;34;10;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,952950698347763;0,939681389326339;01:20:52.3170000;67266;100;0;250;11;34;13;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,971603436572362;0,959928264605461;01:20:52.3170000;67266;100;1;250;11;34;12;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,977520107320645;0,965415577546465;01:20:52.3170000;67266;100;2;250;11;34;10;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,976909151023605;0,982198773535075;01:20:52.3170000;67266;100;3;250;11;34;10;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,952301660852972;0,968786926110535;01:20:52.3170000;67266;100;4;250;11;34;12;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,978795701517263;0,980601644790768;01:20:52.3170000;67266;100;5;250;11;34;11;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,904246063779385;0,929620398395993;01:20:52.3170000;67266;100;6;250;11;34;11;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,969364833971217;0,960362264609153;01:20:52.3170000;67266;100;7;250;11;34;10;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,949101371730917;0,920585701720267;01:20:52.3170000;67266;100;8;250;11;34;15;0,001
GAprun;30;647_fri_c1_250_10.tsv;0,989270623050228;0,9811905111932;01:20:52.3170000;67266;100;9;250;11;34;14;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,959662414945363;0,963231658768929;01:27:24.1480000;67266;100;0;250;51;34;14;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,973607888244764;0,961817940785435;01:27:24.1480000;67266;100;1;250;51;34;14;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,971516464949608;0,95931543692694;01:27:24.1480000;67266;100;2;250;51;34;12;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,849483816111864;0,935015960468823;01:27:24.1480000;67266;100;3;250;51;34;13;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,925278060875275;0,939675349557695;01:27:24.1480000;67266;100;4;250;51;34;11;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,940189499297551;0,936243077141101;01:27:24.1480000;67266;100;5;250;51;33;12;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,975394816784415;0,966265806853377;01:27:24.1480000;67266;100;6;250;51;33;11;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,912402806556377;0,943832195746386;01:27:24.1480000;67266;100;7;250;51;34;15;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,919813578890438;0,940814898961706;01:27:24.1480000;67266;100;8;250;51;34;13;0,001
GAprun;30;648_fri_c1_250_50.tsv;0,96764283942556;0,96757895181292;01:27:24.1480000;67266;100;9;250;51;34;12;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,957096432578507;0,959912225097097;02:23:08.4250000;67266;100;0;500;6;34;11;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,959958690341083;0,961031503014985;02:23:08.4250000;67266;100;1;500;6;34;10;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,955932415455895;0,961304962094337;02:23:08.4250000;67266;100;2;500;6;34;10;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,95438115702587;0,962210089686659;02:23:08.4250000;67266;100;3;500;6;34;9;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,963942593917559;0,961055260594127;02:23:08.4250000;67266;100;4;500;6;34;11;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,96015859280726;0,960628862859697;02:23:08.4250000;67266;100;5;500;6;34;10;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,974778911053592;0,960204991696044;02:23:08.4250000;67266;100;6;500;6;34;10;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,965501763334897;0,960675460583564;02:23:08.4250000;67266;100;7;500;6;33;11;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,937796473822274;0,96330698332775;02:23:08.4250000;67266;100;8;500;6;33;14;0,001
GAprun;30;649_fri_c0_500_5.tsv;0,951449355881903;0,959642195086759;02:23:08.4250000;67266;100;9;500;6;34;10;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,879368118678909;0,881316189930452;02:10:11.2230000;67266;100;0;500;51;34;11;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,913995700990425;0,873841569611556;02:10:11.2230000;67266;100;1;500;51;35;12;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,907215472729504;0,877482761756664;02:10:11.2230000;67266;100;2;500;51;34;14;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,958263488903087;0,961843145988205;02:10:11.2230000;67266;100;3;500;51;34;11;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,963103314853004;0,961822091999593;02:10:11.2230000;67266;100;4;500;51;33;9;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,886222514153969;0,880407981324047;02:10:11.2230000;67266;100;5;500;51;33;11;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,858855798932932;0,880436023396227;02:10:11.2230000;67266;100;6;500;51;32;10;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,960511220676586;0,961662145642218;02:10:11.2230000;67266;100;7;500;51;33;11;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,763340245511648;0,814070010131061;02:10:11.2230000;67266;100;8;500;51;23;11;0,001
GAprun;30;650_fri_c0_500_50.tsv;0,885301587341599;0,877752268353554;02:10:11.2230000;67266;100;9;500;51;34;14;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,98273442395853;0,970438217936053;00:37:29.3970000;67266;100;0;100;26;34;12;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,965481272484976;0,910919280495601;00:37:29.3970000;67266;100;1;100;26;34;11;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,91744763947751;0,897636115524671;00:37:29.3970000;67266;100;2;100;26;34;10;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,960692403364021;0,908815900859628;00:37:29.3970000;67266;100;3;100;26;34;13;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,978400445467961;0,967609574261236;00:37:29.3970000;67266;100;4;100;26;34;13;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,913158753060171;0,905839739331879;00:37:29.3970000;67266;100;5;100;26;34;14;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,97430033048269;0,973116063986732;00:37:29.3970000;67266;100;6;100;26;34;11;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,914133414577148;0,9161035278352;00:37:29.3970000;67266;100;7;100;26;34;11;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,915528668727994;0,97945203254034;00:37:29.3970000;67266;100;8;100;26;34;12;0,001
GAprun;30;651_fri_c0_100_25.tsv;0,919114167637588;0,922509907448496;00:37:29.3970000;67266;100;9;100;26;32;12;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,879409659201777;0,888586087250301;01:13:18.0780000;67266;100;0;250;26;34;11;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,955324156723187;0,959880254713188;01:13:18.0780000;67266;100;1;250;26;34;11;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,912252833363394;0,88695530929418;01:13:18.0780000;67266;100;2;250;26;34;12;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,810085220064551;0,884449975110947;01:13:18.0780000;67266;100;3;250;26;34;12;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,956085248633031;0,959170133774831;01:13:18.0780000;67266;100;4;250;26;34;12;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,75887710292932;0,881754291445363;01:13:18.0780000;67266;100;5;250;26;34;12;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,907197001097293;0,883022580663294;01:13:18.0780000;67266;100;6;250;26;34;13;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,970123983865354;0,954982183903468;01:13:18.0780000;67266;100;7;250;26;33;13;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,926234084789028;0,960205829964641;01:13:18.0780000;67266;100;8;250;26;31;10;0,001
GAprun;30;653_fri_c0_250_25.tsv;0,892101936022684;0,882784762588807;01:13:18.0780000;67266;100;9;250;26;34;12;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,864482331189854;0,861530862919375;02:13:55.8190000;67266;100;0;500;11;34;15;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,946212554049939;0,958067010382933;02:13:55.8190000;67266;100;1;500;11;33;11;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,970506534537805;0,954630226079364;02:13:55.8190000;67266;100;2;500;11;34;13;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,922277668878324;0,935047670199378;02:13:55.8190000;67266;100;3;500;11;35;11;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,942507536512704;0,943358352262579;02:13:55.8190000;67266;100;4;500;11;34;11;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,947171086276421;0,958859329847404;02:13:55.8190000;67266;100;5;500;11;34;12;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,946967945562969;0,957285099466019;02:13:55.8190000;67266;100;6;500;11;34;12;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,951861322350417;0,955020083413293;02:13:55.8190000;67266;100;7;500;11;34;10;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,965354002794015;0,956362651254335;02:13:55.8190000;67266;100;8;500;11;34;10;0,001
GAprun;30;654_fri_c0_500_10.tsv;0,959611991542478;0,956642255579954;02:13:55.8190000;67266;100;9;500;11;34;12;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,977940675849059;0,979240895077067;00:41:54.5600000;67266;100;0;100;6;34;12;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,960483498753119;0,96710391682511;00:41:54.5600000;67266;100;1;100;6;34;12;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,983617019863185;0,981233490074995;00:41:54.5600000;67266;100;2;100;6;34;10;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,949265261024582;0,936905594953094;00:41:54.5600000;67266;100;3;100;6;34;17;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,989257192815581;0,982677965783225;00:41:54.5600000;67266;100;4;100;6;34;11;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,976486031830584;0,969592911938454;00:41:54.5600000;67266;100;5;100;6;34;12;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,885457843435001;0,972532358381035;00:41:54.5600000;67266;100;6;100;6;34;11;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,921515614836725;0,968369551761668;00:41:54.5600000;67266;100;7;100;6;34;14;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,983928757158984;0,98202872010082;00:41:54.5600000;67266;100;8;100;6;34;11;0,001
GAprun;30;656_fri_c1_100_5.tsv;0,987509847735286;0,979434695257249;00:41:54.5600000;67266;100;9;100;6;34;11;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,971463941006236;0,975227448257698;01:20:42.4290000;67266;100;0;250;11;34;13;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,968872281174575;0,959604683218862;01:20:42.4290000;67266;100;1;250;11;29;13;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,864846222358062;0,897085780909356;01:20:42.4290000;67266;100;2;250;11;33;18;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,891516291100034;0,898553089180521;01:20:42.4290000;67266;100;3;250;11;34;18;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,93271902099858;0,956813473445139;01:20:42.4290000;67266;100;4;250;11;34;11;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,951297640182237;0,97282368223178;01:20:42.4290000;67266;100;5;250;11;34;13;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,879894107258871;0,940029292391609;01:20:42.4290000;67266;100;6;250;11;34;12;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,886835069120874;0,869139717361486;01:20:42.4290000;67266;100;7;250;11;35;16;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,975677782081427;0,976195831462057;01:20:42.4290000;67266;100;8;250;11;34;13;0,001
GAprun;30;657_fri_c2_250_10.tsv;0,964224698050148;0,944159283721511;01:20:42.4290000;67266;100;9;250;11;33;12;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,96766487414226;0,947046444090049;01:17:38.7500000;67266;100;0;250;26;33;13;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,946455186643931;0,956462488937913;01:17:38.7500000;67266;100;1;250;26;34;15;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,949765274350917;0,953070591858074;01:17:38.7500000;67266;100;2;250;26;33;12;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,970425792816319;0,98188677463018;01:17:38.7500000;67266;100;3;250;26;34;14;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,977051991239373;0,966655111913191;01:17:38.7500000;67266;100;4;250;26;34;11;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,962487495249523;0,971426603817077;01:17:38.7500000;67266;100;5;250;26;34;12;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,947701113244433;0,959299169905459;01:17:38.7500000;67266;100;6;250;26;34;11;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,973205383509365;0,967199100543512;01:17:38.7500000;67266;100;7;250;26;34;15;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,984615277131396;0,979777429673047;01:17:38.7500000;67266;100;8;250;26;34;10;0,001
GAprun;30;658_fri_c3_250_25.tsv;0,971236350243945;0,981149459823264;01:17:38.7500000;67266;100;9;250;26;33;12;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,916396041963676;0,944333453478456;00:20:19.3050000;67266;100;0;47;8;33;10;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,971990638765758;0,962909608428379;00:20:19.3050000;67266;100;1;47;8;33;9;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,985213064039638;0,950339855964426;00:20:19.3050000;67266;100;2;47;8;29;14;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,959499546028949;0,966368812437915;00:20:19.3050000;67266;100;3;47;8;34;13;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,986025478733824;0,957384130556912;00:20:19.3050000;67266;100;4;47;8;34;16;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,984755034229272;0,937775814860244;00:20:19.3050000;67266;100;5;47;8;34;16;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,987072017579031;0,973277811594156;00:20:19.3050000;67266;100;6;47;8;36;15;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,829130640914979;0,962558774525211;00:20:19.3050000;67266;100;7;47;8;37;11;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,691202641292617;0,977309226341798;00:20:19.3050000;67266;100;8;47;8;34;10;0,001
GAprun;30;659_sleuth_ex1714.tsv;0,904971975981533;0,772345061922686;00:20:19.3050000;67266;100;9;47;8;5;4;0,001
GAprun;30;663_rabe_266.tsv;0,999307884078757;0,999289296469046;00:26:03.2070000;67266;100;0;120;3;34;10;0,001
GAprun;30;663_rabe_266.tsv;0,999758290811132;0,999548729919985;00:26:03.2070000;67266;100;1;120;3;33;9;0,001
GAprun;30;663_rabe_266.tsv;0,999251016991965;0,99855969586836;00:26:03.2070000;67266;100;2;120;3;28;13;0,001
GAprun;30;663_rabe_266.tsv;0,999646759419633;0,999671940796989;00:26:03.2070000;67266;100;3;120;3;34;11;0,001
GAprun;30;663_rabe_266.tsv;0,998849103588525;0,998643698654586;00:26:03.2070000;67266;100;4;120;3;22;9;0,001
GAprun;30;663_rabe_266.tsv;0,998962066374943;0,998927592853974;00:26:03.2070000;67266;100;5;120;3;34;11;0,001
GAprun;30;663_rabe_266.tsv;0,99945275791467;0,999507639782053;00:26:03.2070000;67266;100;6;120;3;34;14;0,001
GAprun;30;663_rabe_266.tsv;0,998955027335258;0,998697899140791;00:26:03.2070000;67266;100;7;120;3;32;9;0,001
GAprun;30;663_rabe_266.tsv;0,999301221428072;0,99876522592515;00:26:03.2070000;67266;100;8;120;3;33;10;0,001
GAprun;30;663_rabe_266.tsv;0,999058819716563;0,999525470365182;00:26:03.2070000;67266;100;9;120;3;34;10;0,001
GAprun;30;665_sleuth_case2002.tsv;0,507750324986068;0,405907205842997;00:44:11.9130000;67266;100;0;147;7;25;18;0,001
GAprun;30;665_sleuth_case2002.tsv;0,333166123393985;0,608485056779716;00:44:11.9130000;67266;100;1;147;7;34;14;0,001
GAprun;30;665_sleuth_case2002.tsv;0,82779570792913;0,547305563236156;00:44:11.9130000;67266;100;2;147;7;34;15;0,001
GAprun;30;665_sleuth_case2002.tsv;0,632555061575076;0,518252370291344;00:44:11.9130000;67266;100;3;147;7;34;20;0,001
GAprun;30;665_sleuth_case2002.tsv;0,809836274120559;0,500986901670818;00:44:11.9130000;67266;100;4;147;7;34;18;0,001
GAprun;30;665_sleuth_case2002.tsv;0,341971057623847;0,609655576618615;00:44:11.9130000;67266;100;5;147;7;34;12;0,001
GAprun;30;665_sleuth_case2002.tsv;0,660038546372707;0,510802988051746;00:44:11.9130000;67266;100;6;147;7;34;14;0,001
GAprun;30;665_sleuth_case2002.tsv;0,228907641977442;0,497226308333318;00:44:11.9130000;67266;100;7;147;7;22;10;0,001
GAprun;30;665_sleuth_case2002.tsv;0,480540284609453;0,551874878580612;00:44:11.9130000;67266;100;8;147;7;33;16;0,001
GAprun;30;665_sleuth_case2002.tsv;0,389989804391481;0,464401724396131;00:44:11.9130000;67266;100;9;147;7;34;23;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,840689346792888;0,699905066392297;01:48:07.0490000;67266;100;0;508;11;34;13;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,615843585794054;0,723117259620861;01:48:07.0490000;67266;100;1;508;11;34;11;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,811223107246447;0,676576032500374;01:48:07.0490000;67266;100;2;508;11;36;12;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,724223755231332;0,710856554616608;01:48:07.0490000;67266;100;3;508;11;34;12;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,545976721984024;0,738345910853185;01:48:07.0490000;67266;100;4;508;11;34;10;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,33755498174504;0,73691290265712;01:48:07.0490000;67266;100;5;508;11;34;12;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,709095329121627;0,723233543886312;01:48:07.0490000;67266;100;6;508;11;33;12;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,877594194598233;0,675305713442315;01:48:07.0490000;67266;100;7;508;11;34;10;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,370283232734795;0,737850346005748;01:48:07.0490000;67266;100;8;508;11;34;13;0,001
GAprun;30;666_rmftsa_ladata.tsv;0,592007104655909;0,732303162804697;01:48:07.0490000;67266;100;9;508;11;31;13;0,001
GAprun;30;678_visualizing_environmental.tsv;0,919391763982655;0,533917351914127;00:39:29.4930000;67266;100;0;111;4;33;15;0,001
GAprun;30;678_visualizing_environmental.tsv;0,539432898069636;0,671281941043043;00:39:29.4930000;67266;100;1;111;4;34;13;0,001
GAprun;30;678_visualizing_environmental.tsv;0,634523117272352;0,703676690107127;00:39:29.4930000;67266;100;2;111;4;35;15;0,001
GAprun;30;678_visualizing_environmental.tsv;0,57335248081547;0,653213357548132;00:39:29.4930000;67266;100;3;111;4;34;16;0,001
